#L TT           EE           TE
2082 2.850717E-01 1.841739E-02 2.023774E-03
2083 2.411004E-01 1.711247E-02 -7.255142E-04
2084 2.844262E-01 2.082927E-02 2.765063E-03
2085 2.896473E-01 2.151208E-02 -8.520792E-05
2086 1.689875E-01 2.827789E-02 -2.841373E-03
2087 6.094361E-01 2.382089E-02 4.878942E-04
2088 4.298993E-01 3.104465E-02 2.702159E-04
2089 2.964912E-01 1.872031E-02 1.058430E-03
2090 5.062998E-01 1.773875E-02 -1.026949E-03
2091 1.249173E-01 3.184636E-02 -7.717545E-04
2092 4.100336E-01 1.884290E-02 -9.891916E-04
2093 8.410563E-01 1.737812E-02 -6.989796E-04
2094 4.661643E-01 1.686400E-02 4.028132E-03
2095 3.168537E-01 2.010038E-02 1.044060E-03
2096 5.278083E-01 2.428106E-02 1.206424E-03
2097 2.058066E-01 1.988504E-02 3.066032E-03
2098 3.418826E-01 2.595889E-02 3.300560E-03
2099 3.638410E-01 1.441061E-02 4.364357E-04
2100 3.274970E-01 1.925764E-02 4.214090E-03
2101 2.240404E-01 2.736017E-02 1.184681E-03
2102 5.547456E-01 1.833664E-02 3.205862E-03
2103 4.463217E-01 2.426917E-02 2.029067E-03
2104 3.224723E-01 2.419636E-02 4.480161E-03
2105 4.840742E-01 2.616212E-02 2.759613E-03
2106 3.534529E-01 3.125633E-02 -9.138924E-05
2107 3.658573E-01 2.038269E-02 2.241315E-03
2108 5.155906E-01 2.750756E-02 7.959995E-03
2109 3.904478E-01 1.545611E-02 3.308715E-03
2110 2.810100E-01 3.003563E-02 -3.517765E-04
2111 4.953445E-01 2.227486E-02 3.984973E-03
2112 2.694253E-01 2.525006E-02 -3.155759E-04
2113 3.128756E-01 2.934854E-02 6.655523E-04
2114 3.214951E-01 3.214520E-02 4.133846E-03
2115 3.666409E-01 1.512232E-02 4.105912E-03
2116 6.410795E-01 1.726031E-02 5.424480E-03
2117 2.523892E-01 2.030319E-02 -1.590869E-03
2118 4.074132E-01 3.146408E-02 -2.938562E-03
2119 4.206928E-01 2.387702E-02 -3.762748E-03
2120 5.748216E-01 1.602864E-02 6.952997E-03
2121 3.044249E-01 2.715113E-02 -2.119921E-04
2122 3.680165E-01 2.922360E-02 3.399025E-03
2123 2.885642E-01 3.562762E-02 -1.175219E-03
2124 4.783964E-01 2.151663E-02 -5.447966E-03
2125 5.845710E-01 2.614686E-02 7.960807E-03
2126 5.363018E-01 2.202848E-02 5.041107E-03
2127 3.095342E-01 2.614904E-02 3.776739E-03
2128 6.848622E-01 2.099652E-02 -3.619807E-03
2129 3.369292E-01 2.132817E-02 -1.960491E-03
2130 2.812961E-01 1.419113E-02 4.168688E-04
2131 5.442156E-01 1.759253E-02 5.921553E-03
2132 3.509877E-01 2.353716E-02 -8.214368E-04
2133 5.429365E-01 2.261118E-02 3.883737E-03
2134 7.357520E-01 2.399588E-02 -3.702411E-03
2135 5.382899E-01 1.648697E-02 3.522715E-03
2136 3.510985E-01 2.676219E-02 -9.571900E-04
2137 4.183918E-01 1.409071E-02 1.707266E-03
2138 5.805599E-01 2.378791E-02 1.581976E-03
2139 4.792336E-01 3.335881E-02 -4.069139E-03
2140 2.694552E-01 2.491463E-02 -6.381032E-03
2141 3.998101E-01 1.997464E-02 -3.702092E-04
2142 4.224812E-01 3.176878E-02 -3.148792E-03
2143 3.545990E-01 2.159490E-02 2.410653E-03
2144 2.682106E-01 2.549507E-02 -3.939441E-03
2145 3.572336E-01 1.587598E-02 2.684850E-03
2146 3.304256E-01 1.638290E-02 1.493112E-03
2147 3.457326E-01 1.761464E-02 1.200899E-04
2148 2.821283E-01 1.489898E-02 3.613347E-04
2149 3.091131E-01 2.572287E-02 1.110314E-03
2150 3.222515E-01 2.354594E-02 -2.101685E-03
2151 2.197547E-01 1.491025E-02 -3.929481E-04
2152 3.994050E-01 1.491209E-02 -3.425355E-03
2153 5.437657E-01 1.965985E-02 -5.165365E-03
2154 3.980795E-01 1.708075E-02 -2.598470E-03
2155 5.574684E-01 2.817055E-02 -5.239543E-03
2156 1.629834E-01 2.143888E-02 -4.236406E-03
2157 3.351664E-01 2.570079E-02 -7.991202E-03
2158 3.970384E-01 1.650392E-02 -3.586153E-03
2159 2.906279E-01 1.540332E-02 -2.910624E-03
2160 3.457425E-01 2.398728E-02 1.208473E-03
2161 2.031886E-01 1.437899E-02 1.188613E-04
2162 3.076170E-01 1.656618E-02 -1.461995E-03
2163 4.355102E-01 2.819867E-02 -2.219946E-03
2164 2.617631E-01 2.590701E-02 7.304267E-04
2165 1.183447E-01 1.980340E-02 -1.103387E-04
2166 3.341969E-01 2.835815E-02 -1.052406E-03
2167 3.982459E-01 2.116532E-02 -2.407223E-04
2168 2.974099E-01 3.227707E-02 2.014989E-03
2169 3.283837E-01 1.752766E-02 3.220028E-03
2170 2.364517E-01 1.748895E-02 -1.553821E-03
2171 2.271463E-01 2.488890E-02 -3.233369E-03
2172 4.254371E-01 3.089562E-02 1.381032E-03
2173 5.375929E-01 1.529886E-02 2.276356E-03
2174 3.816036E-01 4.320666E-02 2.508277E-04
2175 2.646769E-01 2.226748E-02 -3.333301E-03
2176 3.160032E-01 4.018094E-02 -5.337386E-03
2177 2.587105E-01 1.993338E-02 1.808291E-03
2178 2.728443E-01 3.206562E-02 -4.828878E-03
2179 4.664417E-01 2.841293E-02 -2.085916E-03
2180 3.288570E-01 1.877262E-02 -9.416931E-04
2181 3.950711E-01 2.144560E-02 -2.550173E-03
2182 3.037990E-01 1.955775E-02 -2.403509E-03
2183 5.115671E-01 3.059366E-02 -1.354539E-03
2184 4.379520E-01 3.724769E-02 -1.845480E-03
2185 3.121809E-01 2.040206E-02 2.098448E-04
2186 5.448757E-01 2.170497E-02 2.221942E-05
2187 4.966807E-01 2.134844E-02 1.637296E-03
2188 1.818998E-01 3.051583E-02 5.095850E-04
2189 3.836678E-01 2.706968E-02 4.078380E-03
2190 3.689400E-01 3.197146E-02 3.431202E-03
2191 3.097131E-01 2.483741E-02 -1.922660E-04
2192 4.723303E-01 1.920815E-02 4.187354E-03
2193 5.111255E-01 3.015858E-02 7.839573E-03
2194 2.928891E-01 2.565077E-02 4.645916E-03
2195 4.267509E-01 2.891717E-02 8.490526E-03
2196 4.789953E-01 3.194647E-02 6.059059E-03
2197 5.013757E-01 4.116328E-02 7.084720E-03
2198 6.349698E-01 3.108838E-02 9.405285E-03
2199 7.120198E-01 4.483199E-02 3.529417E-03
2200 2.929722E-01 3.338883E-02 9.486401E-04
2201 3.534695E-01 3.389037E-02 7.995125E-04
2202 4.297631E-01 2.796462E-02 4.587229E-03
2203 2.657382E-01 2.832709E-02 7.179376E-03
2204 4.173852E-01 5.689277E-02 6.547871E-03
2205 6.258895E-01 3.922953E-02 2.168581E-03
2206 5.375548E-01 1.697869E-02 -1.615549E-04
2207 3.942304E-01 3.133238E-02 7.261320E-03
2208 3.613967E-01 2.887553E-02 3.577224E-03
2209 3.525658E-01 2.990230E-02 2.236708E-03
2210 2.553734E-01 2.371953E-02 8.292826E-03
2211 3.292044E-01 2.106373E-02 4.400678E-03
2212 5.376041E-01 4.226096E-02 1.430467E-02
2213 4.436884E-01 4.074994E-02 4.572333E-04
2214 6.487126E-01 3.426519E-02 1.193664E-02
2215 3.703073E-01 2.635716E-02 1.360511E-03
2216 2.983338E-01 3.021435E-02 6.472867E-03
2217 5.186608E-01 4.537064E-02 2.458271E-03
2218 5.108040E-01 2.200504E-02 5.953548E-03
2219 3.967679E-01 2.515588E-02 4.614006E-03
2220 3.357103E-01 3.130195E-02 4.095645E-03
2221 4.335012E-01 2.209106E-02 6.455025E-03
2222 2.955696E-01 2.166429E-02 5.046317E-03
2223 2.935213E-01 2.369545E-02 7.699805E-03
2224 5.711252E-01 2.073765E-02 7.206835E-03
2225 3.625915E-01 1.739564E-02 1.798885E-03
2226 3.369772E-01 3.424680E-02 2.316085E-03
2227 5.264190E-01 3.731366E-02 1.192437E-02
2228 3.502601E-01 3.494905E-02 3.262849E-03
2229 5.428331E-01 3.537149E-02 4.304330E-03
2230 5.471085E-01 2.421516E-02 2.214574E-03
2231 4.808501E-01 3.327735E-02 6.542273E-03
2232 4.816156E-01 3.858311E-02 1.173941E-03
2233 3.507886E-01 2.184458E-02 3.550054E-03
2234 3.015609E-01 3.661745E-02 -6.854400E-04
2235 3.750470E-01 3.035639E-02 3.178138E-03
2236 1.990424E-01 2.364930E-02 2.237690E-03
2237 3.913844E-01 2.541979E-02 5.991292E-03
2238 3.757860E-01 4.840251E-02 5.506678E-04
2239 3.477810E-01 3.283893E-02 7.252916E-03
2240 5.345156E-01 2.583273E-02 9.275573E-03
2241 4.122331E-01 2.425132E-02 7.429024E-03
2242 5.886924E-01 3.345476E-02 5.684654E-03
2243 4.146784E-01 2.399202E-02 8.089304E-03
2244 4.383115E-01 2.004466E-02 3.345767E-03
2245 2.892558E-01 3.791238E-02 5.007003E-03
2246 3.492370E-01 3.010832E-02 2.675526E-03
2247 2.650304E-01 4.209798E-02 5.768542E-04
2248 4.198810E-01 3.702869E-02 1.783093E-03
2249 4.462924E-01 4.097524E-02 -1.982588E-03
2250 3.025883E-01 2.684679E-02 4.865695E-04
2251 4.131122E-01 3.323854E-02 3.944150E-04
2252 2.786568E-01 3.432396E-02 5.181855E-03
2253 2.873667E-01 3.290105E-02 -2.034979E-03
2254 4.142260E-01 3.186923E-02 1.040900E-03
2255 4.302169E-01 2.908982E-02 5.232997E-03
2256 5.521774E-01 3.279532E-02 6.734770E-03
2257 3.472410E-01 3.078898E-02 4.645865E-04
2258 3.105483E-01 2.548573E-02 3.521028E-03
2259 4.344739E-01 2.181192E-02 8.683514E-03
2260 5.170337E-01 2.969684E-02 6.155202E-03
2261 2.968369E-01 4.305808E-02 2.857392E-03
2262 4.715605E-01 3.981366E-02 4.013084E-03
2263 4.047206E-01 3.669867E-02 1.001910E-02
2264 3.857266E-01 2.212779E-02 7.152847E-03
2265 4.283912E-01 3.302945E-02 8.356549E-03
2266 3.575615E-01 2.703114E-02 4.108597E-03
2267 4.845949E-01 3.349126E-02 1.318484E-04
2268 3.390402E-01 3.699070E-02 2.395623E-04
2269 4.614592E-01 1.908639E-02 8.839151E-03
2270 6.324404E-01 2.583261E-02 3.564283E-03
2271 3.352522E-01 2.263620E-02 9.045806E-03
2272 4.203505E-01 2.473506E-02 2.270445E-03
2273 4.562135E-01 2.232722E-02 7.144721E-03
2274 4.857981E-01 2.257313E-02 9.818743E-03
2275 4.253145E-01 3.010448E-02 5.771218E-03
2276 3.940410E-01 3.394032E-02 4.237473E-03
2277 5.572787E-01 3.860644E-02 8.622478E-03
2278 4.490993E-01 2.586347E-02 6.937967E-03
2279 2.670624E-01 3.420220E-02 2.243512E-03
2280 3.273252E-01 2.750400E-02 3.427740E-03
2281 7.641176E-01 3.221865E-02 1.546493E-02
2282 2.568342E-01 3.194376E-02 -2.527820E-04
2283 5.307369E-01 2.814269E-02 2.277860E-03
2284 3.711775E-01 2.636544E-02 -5.575779E-04
2285 3.623850E-01 4.066945E-02 3.121350E-03
2286 4.182210E-01 3.571535E-02 2.920174E-03
2287 4.692217E-01 2.265273E-02 8.127187E-03
2288 2.694429E-01 3.365710E-02 3.408588E-04
2289 3.353839E-01 3.693882E-02 7.889508E-03
2290 6.045876E-01 2.861236E-02 5.283849E-03
2291 4.678139E-01 2.755665E-02 3.783294E-03
2292 3.237221E-01 2.717744E-02 6.132129E-03
2293 3.508031E-01 2.465062E-02 3.867174E-03
2294 3.779221E-01 2.654792E-02 1.687106E-03
2295 3.741007E-01 3.623340E-02 2.180317E-03
2296 3.029622E-01 3.699186E-02 4.299899E-03
2297 3.165778E-01 3.728336E-02 2.941255E-03
2298 4.084610E-01 2.749544E-02 5.736535E-03
2299 3.155573E-01 4.614680E-02 2.362534E-03
2300 3.162486E-01 3.502267E-02 1.040416E-03
2301 3.806618E-01 3.243965E-02 3.278499E-03
2302 3.694396E-01 3.081124E-02 4.947420E-03
2303 5.727501E-01 3.372722E-02 2.844241E-03
2304 5.532730E-01 2.971931E-02 8.126072E-03
2305 4.603583E-01 3.535532E-02 1.012545E-02
2306 4.780881E-01 2.895996E-02 9.416502E-03
2307 3.553980E-01 3.995346E-02 2.800093E-03
2308 3.521034E-01 4.043351E-02 -5.349703E-04
2309 3.301286E-01 3.622126E-02 6.067239E-03
2310 4.268400E-01 2.350260E-02 9.226062E-03
2311 5.729656E-01 3.257691E-02 9.786888E-03
2312 3.859317E-01 3.642586E-02 3.068556E-03
2313 2.859229E-01 3.035067E-02 8.823194E-03
2314 2.715779E-01 3.798351E-02 2.270397E-03
2315 4.082103E-01 2.982476E-02 2.736842E-03
2316 4.407481E-01 2.852183E-02 6.150165E-03
2317 2.997989E-01 4.971539E-02 5.489634E-03
2318 3.045365E-01 3.310603E-02 1.739358E-03
2319 4.372677E-01 2.548934E-02 5.346479E-03
2320 3.567560E-01 3.503449E-02 2.546021E-03
2321 3.445139E-01 3.055214E-02 6.913366E-03
2322 2.989053E-01 3.118040E-02 5.309280E-03
2323 5.496199E-01 3.308690E-02 1.065324E-02
2324 2.911575E-01 3.545716E-02 1.233996E-03
2325 2.064807E-01 3.094465E-02 2.360945E-03
2326 3.597911E-01 3.870067E-02 8.429221E-03
2327 4.787357E-01 3.330718E-02 6.275181E-03
2328 4.326195E-01 2.692548E-02 5.715861E-03
2329 3.851843E-01 2.885784E-02 4.525324E-03
2330 2.953778E-01 3.915503E-02 6.712771E-03
2331 3.659232E-01 2.567439E-02 7.633875E-03
2332 3.312292E-01 3.222548E-02 4.065208E-03
2333 4.974715E-01 4.404275E-02 7.080350E-03
2334 2.544671E-01 3.898631E-02 9.014392E-03
2335 3.310693E-01 3.077782E-02 8.173866E-03
2336 2.590631E-01 3.841847E-02 5.542784E-03
2337 4.365529E-01 3.822783E-02 1.058217E-02
2338 4.883722E-01 2.934959E-02 1.418237E-02
2339 3.445425E-01 3.012287E-02 9.837386E-03
2340 3.077523E-01 3.284984E-02 4.836721E-03
2341 4.037574E-01 3.833378E-02 3.060521E-03
2342 4.409303E-01 3.066270E-02 1.034561E-02
2343 3.265530E-01 3.671263E-02 7.691019E-03
2344 4.396432E-01 3.405787E-02 1.028867E-02
2345 6.350619E-01 2.822267E-02 1.235996E-02
2346 2.148081E-01 3.319705E-02 5.671705E-03
2347 3.844421E-01 3.896744E-02 4.882723E-03
2348 4.429585E-01 3.988436E-02 1.257974E-02
2349 3.695863E-01 2.457131E-02 7.928674E-03
2350 4.586229E-01 3.068357E-02 6.364789E-03
2351 4.446024E-01 3.321732E-02 4.187975E-03
2352 3.514739E-01 3.061567E-02 1.186623E-02
2353 3.110704E-01 2.763174E-02 6.843785E-03
2354 3.210534E-01 3.664087E-02 9.152201E-03
2355 2.408716E-01 3.445836E-02 3.780459E-03
2356 2.871943E-01 2.835216E-02 4.335289E-03
2357 3.295516E-01 2.947841E-02 4.775315E-03
2358 3.125451E-01 3.398404E-02 5.611973E-03
2359 5.559386E-01 3.583068E-02 1.076773E-02
2360 4.141630E-01 3.149230E-02 9.277916E-03
2361 4.603128E-01 3.104264E-02 6.089656E-03
2362 4.909950E-01 3.576874E-02 9.473982E-03
2363 2.957739E-01 3.628228E-02 9.543601E-03
2364 4.126238E-01 3.411045E-02 6.000088E-03
2365 4.361708E-01 3.253532E-02 9.453318E-03
2366 4.292737E-01 2.865073E-02 6.971800E-03
2367 4.610286E-01 4.375853E-02 9.678310E-03
2368 4.200315E-01 2.718302E-02 2.293492E-03
2369 4.649073E-01 3.420883E-02 9.126776E-03
2370 1.949393E-01 3.477770E-02 2.907684E-03
2371 3.009414E-01 3.002525E-02 8.471563E-03
2372 3.727490E-01 3.504355E-02 1.271424E-03
2373 6.770546E-01 4.101079E-02 1.280254E-02
2374 3.523756E-01 3.192527E-02 6.357048E-03
2375 5.150503E-01 3.098632E-02 7.188708E-03
2376 5.011286E-01 3.161613E-02 6.910758E-03
2377 4.195350E-01 3.698528E-02 6.914250E-03
2378 5.228655E-01 3.263054E-02 8.906509E-03
2379 4.149491E-01 3.430848E-02 1.318631E-02
2380 4.256044E-01 3.164635E-02 8.006035E-03
2381 2.593496E-01 3.379305E-02 1.185164E-02
2382 4.058945E-01 3.672402E-02 5.611690E-03
2383 4.744251E-01 3.223695E-02 6.650057E-03
2384 1.746246E-01 2.397238E-02 4.178550E-03
2385 3.609718E-01 3.811858E-02 9.116216E-03
2386 3.883876E-01 3.256439E-02 9.275602E-03
2387 3.720047E-01 2.853494E-02 8.669510E-03
2388 2.722470E-01 3.930130E-02 5.815786E-03
2389 3.048433E-01 4.018872E-02 6.339978E-03
2390 4.151545E-01 4.221353E-02 5.368210E-03
2391 4.073220E-01 4.083727E-02 6.729265E-03
2392 4.233911E-01 3.514121E-02 7.685776E-03
2393 3.567105E-01 3.057246E-02 5.413245E-03
2394 3.504505E-01 3.487965E-02 2.186131E-03
2395 4.714501E-01 3.131627E-02 1.267905E-02
2396 4.813412E-01 3.020149E-02 3.062252E-03
2397 3.936728E-01 3.719471E-02 8.390444E-03
2398 4.329209E-01 3.209074E-02 4.372469E-03
2399 4.030418E-01 3.193362E-02 6.495013E-03
2400 4.198987E-01 2.922880E-02 6.067712E-03
2401 4.398052E-01 2.435576E-02 6.986076E-03
2402 3.810439E-01 2.660407E-02 8.660638E-03
2403 4.431847E-01 2.394704E-02 1.106880E-02
2404 6.688571E-01 3.063790E-02 8.131615E-03
2405 5.274004E-01 3.466119E-02 8.528112E-03
2406 4.573116E-01 3.584869E-02 9.266753E-03
2407 3.912248E-01 4.223694E-02 2.829840E-03
2408 3.240653E-01 3.389928E-02 3.128976E-03
2409 5.181998E-01 3.393245E-02 9.235849E-03
2410 3.947374E-01 3.107609E-02 6.067499E-03
2411 2.655878E-01 3.297242E-02 5.365562E-03
2412 4.074329E-01 3.034514E-02 1.133641E-02
2413 2.861798E-01 3.492514E-02 6.311768E-03
2414 5.793056E-01 3.368774E-02 7.771467E-03
2415 3.848791E-01 3.827562E-02 7.655855E-03
2416 4.476607E-01 3.095560E-02 9.025902E-03
2417 4.617141E-01 3.960171E-02 6.064701E-03
2418 4.578300E-01 4.150904E-02 1.042300E-02
2419 3.924959E-01 3.826760E-02 6.270822E-03
2420 3.232612E-01 3.180838E-02 8.178292E-03
2421 3.296317E-01 3.919611E-02 5.834509E-03
2422 3.746912E-01 4.223656E-02 9.127552E-03
2423 3.241871E-01 3.726255E-02 3.691363E-03
2424 2.295487E-01 3.521709E-02 4.501986E-03
2425 3.485394E-01 3.787815E-02 8.439289E-03
2426 4.688060E-01 3.256148E-02 7.988825E-03
2427 3.412559E-01 3.444426E-02 8.784779E-03
2428 4.339682E-01 4.345233E-02 3.180241E-03
2429 2.882525E-01 3.576158E-02 7.971735E-03
2430 3.637423E-01 3.717408E-02 8.619752E-03
2431 4.764973E-01 5.089058E-02 6.968495E-03
2432 3.844210E-01 3.939370E-02 2.072161E-03
2433 4.204291E-01 3.249905E-02 8.828283E-03
2434 3.925789E-01 4.456433E-02 5.020206E-03
2435 4.123569E-01 3.105118E-02 3.192316E-03
2436 4.826355E-01 3.041690E-02 8.311622E-03
2437 4.654802E-01 3.891323E-02 7.795263E-03
2438 5.598466E-01 3.216959E-02 6.145605E-03
2439 3.818715E-01 3.373853E-02 3.862934E-03
2440 6.003299E-01 3.590175E-02 4.104412E-03
2441 3.596490E-01 3.183751E-02 6.045634E-03
2442 3.364259E-01 3.133482E-02 5.112958E-03
2443 3.790749E-01 4.021789E-02 2.508642E-03
2444 4.702070E-01 3.526994E-02 3.435376E-03
2445 3.188547E-01 4.025616E-02 3.250419E-03
2446 3.817157E-01 3.332493E-02 3.582398E-03
2447 6.316155E-01 3.189193E-02 3.149142E-03
2448 4.415660E-01 4.078921E-02 3.756192E-03
2449 5.074609E-01 3.348239E-02 2.949493E-03
2450 3.327605E-01 3.453355E-02 2.557108E-03
2451 3.406837E-01 4.027561E-02 2.903279E-03
2452 4.049433E-01 3.053920E-02 3.714621E-03
2453 4.550327E-01 2.787440E-02 4.751086E-03
2454 4.074433E-01 3.818783E-02 2.268090E-03
2455 3.169314E-01 3.531270E-02 2.788677E-03
2456 2.418591E-01 4.215928E-02 1.699886E-03
2457 3.508895E-01 3.244011E-02 3.615998E-03
2458 4.017649E-01 3.260320E-02 -1.369630E-03
2459 3.105974E-01 3.856376E-02 3.623416E-03
2460 3.967944E-01 3.118661E-02 3.024985E-03
2461 4.992875E-01 3.377354E-02 1.691354E-03
2462 4.145137E-01 3.396042E-02 -2.619073E-06
2463 3.848247E-01 3.213269E-02 6.748762E-03
2464 3.298728E-01 3.117104E-02 3.923015E-03
2465 5.459796E-01 3.925598E-02 6.313445E-03
2466 2.630300E-01 3.160489E-02 5.397793E-03
2467 3.301458E-01 4.316043E-02 2.668801E-03
2468 2.961331E-01 3.408567E-02 2.161240E-04
2469 3.473897E-01 3.887565E-02 2.767333E-03
2470 2.670348E-01 2.928588E-02 -1.057237E-04
2471 3.955357E-01 4.207616E-02 4.433998E-03
2472 3.302814E-01 3.666296E-02 1.014978E-03
2473 3.207964E-01 3.256910E-02 3.888358E-03
2474 3.157896E-01 3.318822E-02 2.182171E-03
2475 2.288770E-01 3.261299E-02 2.940763E-03
2476 3.276975E-01 2.840366E-02 4.131772E-03
2477 3.144301E-01 2.883711E-02 3.722589E-03
2478 4.358279E-01 3.201122E-02 4.971304E-03
2479 2.684822E-01 4.181273E-02 2.994937E-03
2480 3.308063E-01 3.568783E-02 3.184368E-05
2481 3.052624E-01 3.732770E-02 6.893016E-03
2482 2.927479E-01 3.702242E-02 9.280133E-04
2483 3.644782E-01 3.162440E-02 3.456347E-03
2484 2.424483E-01 3.892974E-02 4.231623E-03
2485 3.781760E-01 3.030786E-02 6.604568E-03
2486 3.894651E-01 4.012759E-02 1.620641E-03
2487 2.996009E-01 3.679137E-02 2.400440E-03
2488 3.792958E-01 3.985277E-02 4.479523E-03
2489 3.727222E-01 3.747627E-02 5.930999E-03
2490 3.902959E-01 4.976792E-02 3.040191E-03
2491 3.933029E-01 4.174877E-02 4.821479E-03
2492 4.189847E-01 2.757522E-02 3.765394E-03
2493 3.851065E-01 4.439992E-02 4.092594E-03
2494 2.839583E-01 3.386320E-02 3.483057E-03
2495 5.049561E-01 3.917536E-02 6.448573E-03
2496 3.262216E-01 4.655998E-02 6.404131E-04
2497 3.721662E-01 4.265453E-02 3.303715E-03
2498 4.125597E-01 3.448482E-02 6.139973E-03
2499 4.114787E-01 3.884313E-02 6.161495E-04
2500 2.163853E-01 3.957309E-02 1.704717E-03
2501 3.638636E-01 4.676849E-02 1.881731E-03
2502 4.632458E-01 3.657319E-02 3.470836E-03
2503 3.090310E-01 4.020848E-02 2.052028E-03
2504 4.638353E-01 3.655256E-02 -1.683469E-05
2505 4.812922E-01 4.221666E-02 6.074065E-03
2506 4.129732E-01 3.510603E-02 3.207332E-03
2507 3.511339E-01 3.658111E-02 3.131374E-03
2508 4.274999E-01 4.148994E-02 4.930662E-04
2509 3.121805E-01 4.158445E-02 3.908589E-03
2510 5.344318E-01 4.083652E-02 -3.381957E-03
2511 2.986445E-01 3.014495E-02 3.640214E-03
2512 3.177865E-01 3.420306E-02 1.390163E-03
2513 3.805139E-01 4.102892E-02 4.126720E-03
2514 4.543836E-01 3.816424E-02 3.357115E-03
2515 5.583068E-01 4.023159E-02 -6.657148E-04
2516 3.543448E-01 2.929079E-02 4.132626E-04
2517 4.610463E-01 3.931669E-02 5.286661E-03
2518 3.703893E-01 5.392432E-02 4.384565E-03
2519 3.795161E-01 3.599050E-02 2.083875E-03
2520 4.021461E-01 3.317529E-02 2.588681E-03
2521 4.073810E-01 3.628310E-02 3.755212E-03
2522 2.537857E-01 4.413297E-02 1.384015E-03
2523 2.689457E-01 4.044624E-02 1.274787E-03
2524 3.574553E-01 3.675908E-02 4.515772E-03
2525 4.241417E-01 3.006027E-02 1.553629E-03
2526 3.814269E-01 3.696272E-02 2.492509E-03
2527 3.363994E-01 3.446195E-02 4.809698E-03
2528 3.095112E-01 3.593648E-02 5.552679E-04
2529 3.756605E-01 3.344436E-02 3.523754E-03
2530 3.622684E-01 3.613998E-02 3.977072E-03
2531 3.960367E-01 3.378367E-02 2.447261E-03
2532 5.209431E-01 3.682355E-02 -1.085678E-03
2533 2.761719E-01 3.606793E-02 -1.669500E-03
2534 3.922517E-01 2.743967E-02 1.136752E-03
2535 3.095687E-01 4.081572E-02 1.482412E-03
2536 3.891217E-01 3.167806E-02 -1.929799E-03
2537 3.429805E-01 3.136301E-02 2.045841E-03
2538 3.399042E-01 4.663572E-02 3.293319E-03
2539 4.101102E-01 3.860880E-02 1.272556E-03
2540 3.846393E-01 3.195509E-02 2.509785E-03
2541 2.844315E-01 3.595051E-02 1.762159E-03
2542 3.315512E-01 5.152950E-02 1.722927E-03
2543 3.748429E-01 3.093201E-02 2.285708E-03
2544 4.015117E-01 3.212773E-02 -8.531853E-04
2545 4.072482E-01 3.376653E-02 1.468764E-03
2546 3.985209E-01 4.340788E-02 1.745553E-03
2547 3.854695E-01 4.311668E-02 3.000890E-03
2548 2.643351E-01 4.649454E-02 5.684035E-04
2549 4.486661E-01 3.806533E-02 3.261297E-03
2550 3.519130E-01 4.508744E-02 1.656911E-03
2551 4.309566E-01 4.032968E-02 1.696097E-03
2552 4.358662E-01 3.047486E-02 2.171403E-03
2553 4.009039E-01 4.086611E-02 2.945748E-04
2554 3.033185E-01 4.212011E-02 2.212504E-03
2555 2.896796E-01 4.140629E-02 4.342196E-03
2556 4.162526E-01 3.304124E-02 -4.061580E-04
2557 4.274035E-01 4.629237E-02 1.125770E-03
2558 2.892977E-01 4.809866E-02 2.398162E-03
2559 4.462850E-01 3.857100E-02 4.306322E-03
2560 2.925035E-01 4.176465E-02 1.019783E-03
2561 3.662317E-01 2.800726E-02 4.235822E-03
2562 4.641838E-01 3.973179E-02 -1.766873E-03
2563 3.413798E-01 3.872689E-02 1.482514E-03
2564 3.402849E-01 3.997662E-02 8.790708E-04
2565 2.989288E-01 3.431577E-02 1.688449E-03
2566 3.968974E-01 3.109832E-02 1.600338E-03
2567 4.149210E-01 4.082202E-02 -1.522876E-03
2568 4.166872E-01 4.717109E-02 1.153303E-03
2569 5.124751E-01 4.959832E-02 1.283902E-03
2570 3.628763E-01 3.998341E-02 9.537060E-04
2571 3.543398E-01 3.416803E-02 2.325644E-03
2572 4.803755E-01 3.698590E-02 -4.781192E-04
2573 3.796880E-01 3.953025E-02 -2.010066E-04
2574 4.213896E-01 3.910435E-02 3.040507E-03
2575 3.391105E-01 4.033423E-02 2.811252E-03
2576 4.473943E-01 4.784862E-02 -3.579583E-03
2577 2.575007E-01 4.351445E-02 7.135154E-04
2578 4.376969E-01 3.612166E-02 1.664973E-03
2579 3.806146E-01 3.810966E-02 4.581002E-04
2580 3.467276E-01 4.694524E-02 7.560675E-04
2581 2.286084E-01 3.986867E-02 2.632601E-04
2582 4.384039E-01 3.756646E-02 2.393975E-03
2583 3.414026E-01 3.319530E-02 1.687568E-03
2584 3.424380E-01 4.169249E-02 2.000669E-04
2585 4.296022E-01 4.066636E-02 -4.615882E-04
2586 4.121793E-01 3.608247E-02 8.728377E-04
2587 3.253065E-01 3.865197E-02 1.279799E-03
2588 3.285228E-01 4.890552E-02 1.773461E-03
2589 3.715232E-01 4.841820E-02 4.789944E-04
2590 3.555643E-01 3.909186E-02 1.267240E-03
2591 3.530267E-01 3.176120E-02 -1.951992E-03
2592 3.375977E-01 4.505411E-02 1.646460E-03
2593 3.741152E-01 3.390809E-02 8.396642E-04
2594 3.408081E-01 3.443477E-02 1.754655E-03
2595 4.259179E-01 4.107230E-02 -1.701407E-03
2596 2.806545E-01 4.725158E-02 3.427663E-03
